PLC_NM,NTN_NM,CARD_USE_AMT,CARD_UTILIIZA_CAS_CO,BASE_QUARTER
자갈치·국제시장·부평깡통야시장,태국,142000,3,2021년 3분기
자갈치·국제시장·부평깡통야시장,터키,15000,2,2021년 3분기
자갈치·국제시장·부평깡통야시장,파나마,31000,1,2021년 3분기
자갈치·국제시장·부평깡통야시장,파키스탄,40000,2,2021년 3분기
자갈치·국제시장·부평깡통야시장,파푸아뉴기니,45000,1,2021년 3분기
자갈치·국제시장·부평깡통야시장,페루,10000,1,2021년 3분기
자갈치·국제시장·부평깡통야시장,폴란드,43900,3,2021년 3분기
자갈치·국제시장·부평깡통야시장,프랑스,30480,4,2021년 3분기
자갈치·국제시장·부평깡통야시장,프랑스,799000,29,2021년 3분기
자갈치·국제시장·부평깡통야시장,핀란드,67100,6,2021년 3분기
자갈치·국제시장·부평깡통야시장,필리핀,34000,2,2021년 3분기
자갈치·국제시장·부평깡통야시장,필리핀,35700,2,2021년 3분기
자갈치·국제시장·부평깡통야시장,호주,98000,2,2021년 3분기
자갈치·국제시장·부평깡통야시장,호주,59400,6,2021년 3분기
자갈치·국제시장·부평깡통야시장,홍콩,655000,8,2021년 3분기
전포카페거리,네덜란드,142600,5,2021년 3분기
전포카페거리,대만,44450,6,2021년 3분기
전포카페거리,대만,68900,3,2021년 3분기
전포카페거리,덴마크,123200,8,2021년 3분기
전포카페거리,독일,142800,7,2021년 3분기
전포카페거리,독일,321550,33,2021년 3분기
전포카페거리,라트비아,4000,1,2021년 3분기
전포카페거리,러시아,10800,1,2021년 3분기
전포카페거리,러시아,137400,5,2021년 3분기
전포카페거리,루마니아,5000,1,2021년 3분기
전포카페거리,리투아니아,122500,5,2021년 3분기
전포카페거리,말레이시아,5000,1,2021년 3분기
전포카페거리,말레이시아,31300,2,2021년 3분기
전포카페거리,멕시코,6000,1,2021년 3분기
전포카페거리,멕시코,157000,2,2021년 3분기
전포카페거리,미국,3864800,84,2021년 3분기
전포카페거리,미국,5382620,218,2021년 3분기
전포카페거리,바하마,9000,1,2021년 3분기
전포카페거리,바하마,52000,1,2021년 3분기
전포카페거리,베트남,191500,2,2021년 3분기
전포카페거리,벨기에,287900,6,2021년 3분기
전포카페거리,벨라루스,53100,5,2021년 3분기
전포카페거리,사우디아라비아,17000,2,2021년 3분기
전포카페거리,스웨덴,122900,4,2021년 3분기
전포카페거리,스위스,80700,3,2021년 3분기
전포카페거리,스페인,9000,2,2021년 3분기
전포카페거리,싱가폴,12500,2,2021년 3분기
전포카페거리,싱가폴,104330,4,2021년 3분기
전포카페거리,아랍에미레이트,144800,3,2021년 3분기
전포카페거리,아르헨티나,43100,3,2021년 3분기
전포카페거리,아일랜드,4000,1,2021년 3분기
전포카페거리,에스토니아,6000,1,2021년 3분기
전포카페거리,에콰도르,11500,1,2021년 3분기
전포카페거리,영국,183500,9,2021년 3분기
전포카페거리,영국,577800,37,2021년 3분기
전포카페거리,오스트리아,53700,3,2021년 3분기
전포카페거리,오스트리아,5940,1,2021년 3분기
전포카페거리,이스라엘,17200,2,2021년 3분기
전포카페거리,이탈리아,17900,3,2021년 3분기
전포카페거리,인도네시아,17900,2,2021년 3분기
전포카페거리,인도네시아,165100,7,2021년 3분기
전포카페거리,일본,1376500,82,2021년 3분기
전포카페거리,일본,3130830,131,2021년 3분기
전포카페거리,중국,115170,3,2021년 3분기
전포카페거리,중국,3778498,42,2021년 3분기
전포카페거리,체코,21600,1,2021년 3분기
전포카페거리,카자흐스탄,9000,2,2021년 3분기
전포카페거리,카자흐스탄,35400,3,2021년 3분기
전포카페거리,캐나다,240800,14,2021년 3분기
전포카페거리,캐나다,288500,9,2021년 3분기
전포카페거리,콜롬비아,46600,6,2021년 3분기
전포카페거리,콜롬비아,89600,8,2021년 3분기
전포카페거리,크로아티아,15000,2,2021년 3분기
전포카페거리,태국,111100,6,2021년 3분기
전포카페거리,태국,388200,16,2021년 3분기
전포카페거리,터키,32000,1,2021년 3분기
전포카페거리,터키,20800,4,2021년 3분기
전포카페거리,폴란드,7200,3,2021년 3분기
전포카페거리,푸에르토리코,360500,2,2021년 3분기
전포카페거리,프랑스,207300,7,2021년 3분기
전포카페거리,프랑스,594700,28,2021년 3분기
전포카페거리,호주,20000,1,2021년 3분기
전포카페거리,호주,37700,4,2021년 3분기
전포카페거리,홍콩,2500,1,2021년 3분기
전포카페거리,홍콩,115300,11,2021년 3분기
태종대,노르웨이,15100,3,2021년 3분기
태종대,덴마크,12100,2,2021년 3분기
태종대,독일,2200,1,2021년 3분기
태종대,독일,47100,13,2021년 3분기
태종대,러시아,122400,7,2021년 3분기
태종대,러시아,23100,5,2021년 3분기
태종대,말레이시아,5000,1,2021년 3분기
태종대,말레이시아,10400,3,2021년 3분기
태종대,멕시코,26500,2,2021년 3분기
태종대,미국,208700,17,2021년 3분기
태종대,미국,693100,63,2021년 3분기
태종대,베트남,70500,4,2021년 3분기
태종대,벨기에,41800,4,2021년 3분기
태종대,브라질,4000,1,2021년 3분기
태종대,스웨덴,17500,2,2021년 3분기
태종대,스페인,6500,1,2021년 3분기
태종대,스페인,56000,2,2021년 3분기
태종대,슬로바키아,3700,1,2021년 3분기
태종대,싱가폴,15500,2,2021년 3분기
태종대,아랍에미레이트,22600,2,2021년 3분기
태종대,아일랜드,24000,1,2021년 3분기
태종대,영국,18500,2,2021년 3분기
태종대,영국,24700,7,2021년 3분기
태종대,오스트리아,15000,1,2021년 3분기
태종대,우크라이나,5600,1,2021년 3분기
태종대,이탈리아,21000,2,2021년 3분기
태종대,인도,44000,1,2021년 3분기
태종대,인도,160200,5,2021년 3분기
태종대,일본,40000,2,2021년 3분기
태종대,중국,10596,6,2021년 3분기
태종대,중국,388814,23,2021년 3분기
태종대,캄보디아,4700,1,2021년 3분기
태종대,콜롬비아,18000,2,2021년 3분기
태종대,폴란드,4200,2,2021년 3분기
태종대,프랑스,14400,4,2021년 3분기
태종대,핀란드,4400,1,2021년 3분기
태종대,홍콩,18000,1,2021년 3분기
해운대해수욕장,가봉,66500,3,2021년 3분기
해운대해수욕장,괌,7900,1,2021년 3분기
해운대해수욕장,그리스,87000,1,2021년 3분기
해운대해수욕장,그리스,995500,17,2021년 3분기
해운대해수욕장,남아프리카공화국,105110,6,2021년 3분기
해운대해수욕장,네덜란드,3408050,14,2021년 3분기
해운대해수욕장,네덜란드,18671650,97,2021년 3분기
해운대해수욕장,노르웨이,3971475,45,2021년 3분기
해운대해수욕장,노르웨이,14677610,84,2021년 3분기
해운대해수욕장,뉴질랜드,225584,1,2021년 3분기
해운대해수욕장,뉴질랜드,124400,4,2021년 3분기
해운대해수욕장,대만,677212,13,2021년 3분기
해운대해수욕장,대만,298367,6,2021년 3분기
해운대해수욕장,덴마크,387500,10,2021년 3분기
해운대해수욕장,덴마크,620550,24,2021년 3분기
해운대해수욕장,도미니카,666300,2,2021년 3분기
해운대해수욕장,독일,8848959,178,2021년 3분기
해운대해수욕장,독일,17086494,406,2021년 3분기
해운대해수욕장,라트비아,80900,11,2021년 3분기
해운대해수욕장,러시아,3558010,104,2021년 3분기
해운대해수욕장,러시아,6346216,208,2021년 3분기
해운대해수욕장,루마니아,40600,1,2021년 3분기
해운대해수욕장,리투아니아,33000,1,2021년 3분기
해운대해수욕장,리투아니아,27300,2,2021년 3분기
해운대해수욕장,마카오,16000,2,2021년 3분기
해운대해수욕장,마카오,1100,1,2021년 3분기
해운대해수욕장,말레이시아,62500,2,2021년 3분기
해운대해수욕장,말레이시아,2096950,15,2021년 3분기
해운대해수욕장,멕시코,2306680,15,2021년 3분기
해운대해수욕장,멕시코,8065244,47,2021년 3분기
해운대해수욕장,모로코,29000,1,2021년 3분기
해운대해수욕장,몰디브,39500,2,2021년 3분기
해운대해수욕장,몽골,68000,2,2021년 3분기
해운대해수욕장,미국,332791058,1749,2021년 3분기
해운대해수욕장,미국,803102372,5156,2021년 3분기
해운대해수욕장,바하마,467850,15,2021년 3분기
해운대해수욕장,바하마,1732542,17,2021년 3분기
해운대해수욕장,베네수엘라,237850,4,2021년 3분기
해운대해수욕장,베트남,742541,18,2021년 3분기
해운대해수욕장,베트남,2186150,20,2021년 3분기
해운대해수욕장,벨기에,2564100,36,2021년 3분기
해운대해수욕장,벨라루스,3200,1,2021년 3분기
해운대해수욕장,볼리비아,125600,4,2021년 3분기
해운대해수욕장,불가리아,856440,2,2021년 3분기
해운대해수욕장,브라질,126000,2,2021년 3분기
해운대해수욕장,브라질,888590,9,2021년 3분기
해운대해수욕장,사우디아라비아,1051014,10,2021년 3분기
해운대해수욕장,사우디아라비아,3513370,21,2021년 3분기
해운대해수욕장,세네갈,707180,3,2021년 3분기
해운대해수욕장,스웨덴,147850,15,2021년 3분기
해운대해수욕장,스웨덴,121300,8,2021년 3분기
해운대해수욕장,스위스,1996600,6,2021년 3분기
해운대해수욕장,스위스,860700,7,2021년 3분기
해운대해수욕장,스페인,445040,6,2021년 3분기
해운대해수욕장,스페인,2260220,25,2021년 3분기
해운대해수욕장,슬로바키아,99000,1,2021년 3분기
해운대해수욕장,싱가폴,384428350,996,2021년 3분기
해운대해수욕장,싱가폴,641911800,2461,2021년 3분기
해운대해수욕장,아랍에미레이트,503450,7,2021년 3분기
해운대해수욕장,아랍에미레이트,3808280,17,2021년 3분기
해운대해수욕장,아일랜드,111489137,425,2021년 3분기
해운대해수욕장,아일랜드,136712615,661,2021년 3분기
해운대해수욕장,에스토니아,12000,1,2021년 3분기
해운대해수욕장,에스토니아,156000,3,2021년 3분기
해운대해수욕장,에콰도르,21400,1,2021년 3분기
해운대해수욕장,에콰도르,58000,1,2021년 3분기
해운대해수욕장,엘살바도르,14300,2,2021년 3분기
해운대해수욕장,영국,158349155,310,2021년 3분기
해운대해수욕장,영국,135134856,513,2021년 3분기
해운대해수욕장,오만,11000,1,2021년 3분기
해운대해수욕장,오만,266200,1,2021년 3분기
해운대해수욕장,오스트리아,579784,24,2021년 3분기
해운대해수욕장,오스트리아,3042014,93,2021년 3분기
해운대해수욕장,우간다,457380,1,2021년 3분기
해운대해수욕장,우크라이나,137300,4,2021년 3분기
해운대해수욕장,우크라이나,154000,18,2021년 3분기
해운대해수욕장,이스라엘,1025820,15,2021년 3분기
해운대해수욕장,이스라엘,939529,10,2021년 3분기
해운대해수욕장,이탈리아,2324899,42,2021년 3분기
해운대해수욕장,이탈리아,2888149,120,2021년 3분기
해운대해수욕장,인도,460750,6,2021년 3분기
해운대해수욕장,인도,138700,5,2021년 3분기
해운대해수욕장,인도네시아,549880,10,2021년 3분기
해운대해수욕장,인도네시아,3259850,18,2021년 3분기
해운대해수욕장,일본,5220580,42,2021년 3분기
해운대해수욕장,일본,10843274,86,2021년 3분기
해운대해수욕장,조지아,29644750,75,2021년 3분기
해운대해수욕장,조지아,28992750,52,2021년 3분기
해운대해수욕장,중국,9257424,57,2021년 3분기
해운대해수욕장,중국,53675138,203,2021년 3분기
해운대해수욕장,체코,37000,2,2021년 3분기
해운대해수욕장,체코,70420,8,2021년 3분기
해운대해수욕장,칠레,19000,1,2021년 3분기
해운대해수욕장,칠레,138700,2,2021년 3분기
해운대해수욕장,카자흐스탄,353520,14,2021년 3분기
해운대해수욕장,카자흐스탄,1357262,67,2021년 3분기
해운대해수욕장,캐나다,1588645,20,2021년 3분기
해운대해수욕장,캐나다,3248590,45,2021년 3분기
해운대해수욕장,코트디부아르,90900,2,2021년 3분기
해운대해수욕장,콜롬비아,10000,2,2021년 3분기
해운대해수욕장,콜롬비아,699900,24,2021년 3분기
해운대해수욕장,크로아티아,49100,3,2021년 3분기
해운대해수욕장,크로아티아,41500,2,2021년 3분기
해운대해수욕장,키르기스스탄,26000,1,2021년 3분기
해운대해수욕장,키르기스스탄,17000,2,2021년 3분기
해운대해수욕장,태국,1498378,4,2021년 3분기
해운대해수욕장,태국,562940,8,2021년 3분기
해운대해수욕장,터키,192700,17,2021년 3분기
해운대해수욕장,터키,885640,47,2021년 3분기
해운대해수욕장,파나마,20300,1,2021년 3분기
해운대해수욕장,파나마,254600,2,2021년 3분기
해운대해수욕장,파라과이,72700,2,2021년 3분기
해운대해수욕장,파라과이,29000,1,2021년 3분기
해운대해수욕장,페루,19800,3,2021년 3분기
해운대해수욕장,포르투갈,159700,3,2021년 3분기
해운대해수욕장,폴란드,242000,1,2021년 3분기
해운대해수욕장,폴란드,727200,14,2021년 3분기
해운대해수욕장,푸에르토리코,115300,3,2021년 3분기
해운대해수욕장,푸에르토리코,1579740,24,2021년 3분기
해운대해수욕장,프랑스,5631290,11,2021년 3분기
해운대해수욕장,프랑스,8563032,129,2021년 3분기
해운대해수욕장,핀란드,117900,4,2021년 3분기
해운대해수욕장,핀란드,194670,4,2021년 3분기
해운대해수욕장,필리핀,832800,12,2021년 3분기
해운대해수욕장,헝가리,76700,2,2021년 3분기
해운대해수욕장,호주,1707570,17,2021년 3분기
해운대해수욕장,호주,5026064,52,2021년 3분기
해운대해수욕장,홍콩,66108435,256,2021년 3분기
해운대해수욕장,홍콩,132225250,490,2021년 3분기
흰여울문화마을,남아프리카공화국,7200,1,2021년 3분기
흰여울문화마을,네덜란드,5000,1,2021년 3분기
흰여울문화마을,노르웨이,19000,1,2021년 3분기
흰여울문화마을,대만,8000,1,2021년 3분기
흰여울문화마을,대만,6000,1,2021년 3분기
흰여울문화마을,독일,21500,3,2021년 3분기
흰여울문화마을,독일,46300,7,2021년 3분기
흰여울문화마을,러시아,5000,1,2021년 3분기
