SKEY,SE,LC_SE_NM,CMPNM,DETAIL_INFO,CVNTL_KND_NM,IMAGE_URL,WRITNG_DE
281,도시철도 음식점,1호선,땅땅치킨호프 부전전포점,출처: (사)부산장애인여가활동지원협회(T:051-783-8308) 홈페이지:www.wheelbusan.or.kr,-,http://www.wheelbusan.or.kr/board/list/200a01?init,
282,도시철도 음식점,1호선,엔제리너스 부산아이온시티점,출처: (사)부산장애인여가활동지원협회(T:051-783-8308) 홈페이지:www.wheelbusan.or.kr,"자동문,이용가능시설,음식점,입식테이블",http://www.wheelbusan.or.kr/board/list/200a01?init,
283,도시철도 음식점,1호선,킹콩부대찌개 부산서면롯데점,출처: (사)부산장애인여가활동지원협회(T:051-783-8308) 홈페이지:www.wheelbusan.or.kr,"자동문,이용가능시설,경사로,음식점,입식테이블",http://www.wheelbusan.or.kr/board/list/200a01?init,
284,도시철도 음식점,1호선,서면포항돼지국밥,출처: (사)부산장애인여가활동지원협회(T:051-783-8308) 홈페이지:www.wheelbusan.or.kr,"이용가능시설,경사로,음식점,입식테이블",http://www.wheelbusan.or.kr/board/list/200a01?init,
285,도시철도 음식점,1호선,애슐리퀸즈 NC서면점,출처: (사)부산장애인여가활동지원협회(T:051-783-8308) 홈페이지:www.wheelbusan.or.kr,"입식테이블,음식점,이용가능시설,자동문,장애인전용주차구역,엘리베이터,장애인화장실",http://www.wheelbusan.or.kr/board/list/200a01?init,
286,도시철도 음식점,1호선,태평양장어구이,출처: (사)부산장애인여가활동지원협회(T:051-783-8308) 홈페이지:www.wheelbusan.or.kr,"입식테이블,음식점,이용가능시설",http://www.wheelbusan.or.kr/board/list/200a01?init,
287,도시철도 음식점,1호선,무보까국밥 부산전포점,출처: (사)부산장애인여가활동지원협회(T:051-783-8308) 홈페이지:www.wheelbusan.or.kr,"입식테이블,음식점,경사로,이용가능시설,자동문",http://www.wheelbusan.or.kr/board/list/200a01?init,
288,도시철도 음식점,1호선,땅땅치킨 부산양정점,출처: (사)부산장애인여가활동지원협회(T:051-783-8308) 홈페이지:www.wheelbusan.or.kr,"자동문,이용가능시설,경사로,음식점,입식테이블",http://www.wheelbusan.or.kr/board/list/200a01?init,
289,도시철도 음식점,1호선,맥도날드 시청DT점,출처: (사)부산장애인여가활동지원협회(T:051-783-8308) 홈페이지:www.wheelbusan.or.kr,"입식테이블,음식점,이용가능시설",http://www.wheelbusan.or.kr/board/list/200a01?init,
290,도시철도 음식점,1호선,최가네엄마돼지국밥,출처: (사)부산장애인여가활동지원협회(T:051-783-8308) 홈페이지:www.wheelbusan.or.kr,"자동문,이용가능시설,경사로,음식점,입식테이블",http://www.wheelbusan.or.kr/board/list/200a01?init,
291,도시철도 음식점,1호선,소니가짬뽕 시청직영점,출처: (사)부산장애인여가활동지원협회(T:051-783-8308) 홈페이지:www.wheelbusan.or.kr,"자동문,이용가능시설,경사로,음식점,입식테이블",http://www.wheelbusan.or.kr/board/list/200a01?init,
292,도시철도 음식점,1호선,후스,출처: (사)부산장애인여가활동지원협회(T:051-783-8308) 홈페이지:www.wheelbusan.or.kr,"이용가능시설,경사로,음식점,입식테이블",http://www.wheelbusan.or.kr/board/list/200a01?init,
293,도시철도 음식점,1호선,이디야커피 부산시청점,출처: (사)부산장애인여가활동지원협회(T:051-783-8308) 홈페이지:www.wheelbusan.or.kr,"이용가능시설,경사로,음식점,입식테이블,자동문",http://www.wheelbusan.or.kr/board/list/200a01?init,
294,도시철도 음식점,1호선,컴포즈커피 연산점,출처: (사)부산장애인여가활동지원협회(T:051-783-8308) 홈페이지:www.wheelbusan.or.kr,"이용가능시설,음식점,입식테이블",http://www.wheelbusan.or.kr/board/list/200a01?init,
295,도시철도 음식점,1호선,팔미초밥,출처: (사)부산장애인여가활동지원협회(T:051-783-8308) 홈페이지:www.wheelbusan.or.kr,"입식테이블,음식점,이용가능시설,자동문,엘리베이터",http://www.wheelbusan.or.kr/board/list/200a01?init,
296,도시철도 음식점,1호선,투썸플레이스 부산연산점,출처: (사)부산장애인여가활동지원협회(T:051-783-8308) 홈페이지:www.wheelbusan.or.kr,"입식테이블,음식점,경사로,이용가능시설",http://www.wheelbusan.or.kr/board/list/200a01?init,
297,도시철도 음식점,1호선,스타벅스 연산중앙로점,출처: (사)부산장애인여가활동지원협회(T:051-783-8308) 홈페이지:www.wheelbusan.or.kr,"입식테이블,음식점,경사로,이용가능시설",http://www.wheelbusan.or.kr/board/list/200a01?init,
298,도시철도 음식점,1호선,탐앤탐스 연산점,출처: (사)부산장애인여가활동지원협회(T:051-783-8308) 홈페이지:www.wheelbusan.or.kr,"이용가능시설,음식점,입식테이블",http://www.wheelbusan.or.kr/board/list/200a01?init,
299,도시철도 음식점,1호선,명동찌개마을 양정직영2호점,출처: (사)부산장애인여가활동지원협회(T:051-783-8308) 홈페이지:www.wheelbusan.or.kr,"입식테이블,음식점,이용가능시설,자동문",http://www.wheelbusan.or.kr/board/list/200a01?init,
300,도시철도 음식점,1호선,할리스커피 부산대역점,출처: (사)부산장애인여가활동지원협회(T:051-783-8308) 홈페이지:www.wheelbusan.or.kr,"입식테이블,음식점,이용가능시설",http://www.wheelbusan.or.kr/board/list/200a01?init,
301,도시철도 음식점,1호선,맥도날드 부산대2호점,출처: (사)부산장애인여가활동지원협회(T:051-783-8308) 홈페이지:www.wheelbusan.or.kr,"음식점,경사로,이용가능시설,입식테이블",http://www.wheelbusan.or.kr/board/list/200a01?init,
302,도시철도 음식점,1호선,본가돼지국밥,출처: (사)부산장애인여가활동지원협회(T:051-783-8308) 홈페이지:www.wheelbusan.or.kr,"입식테이블,음식점,이용가능시설",http://www.wheelbusan.or.kr/board/list/200a01?init,
303,도시철도 음식점,1호선,던킨도너츠 부산허브스카이점,출처: (사)부산장애인여가활동지원협회(T:051-783-8308) 홈페이지:www.wheelbusan.or.kr,"입식테이블,음식점,이용가능시설",http://www.wheelbusan.or.kr/board/list/200a01?init,
304,도시철도 음식점,1호선,김밥천국 동래점,출처: (사)부산장애인여가활동지원협회(T:051-783-8308) 홈페이지:www.wheelbusan.or.kr,"입식테이블,음식점,이용가능시설,자동문",http://www.wheelbusan.or.kr/board/list/200a01?init,
305,도시철도 음식점,1호선,베스킨라빈스 부산교대점,출처: (사)부산장애인여가활동지원협회(T:051-783-8308) 홈페이지:www.wheelbusan.or.kr,"입식테이블,음식점,이용가능시설,자동문",http://www.wheelbusan.or.kr/board/list/200a01?init,
306,도시철도 음식점,1호선,버거스 교대본점,출처: (사)부산장애인여가활동지원협회(T:051-783-8308) 홈페이지:www.wheelbusan.or.kr,"이용가능시설,음식점,입식테이블",http://www.wheelbusan.or.kr/board/list/200a01?init,
307,도시철도 음식점,1호선,파리바게뜨 부산교대점,출처: (사)부산장애인여가활동지원협회(T:051-783-8308) 홈페이지:www.wheelbusan.or.kr,"입식테이블,음식점,경사로,이용가능시설,자동문",http://www.wheelbusan.or.kr/board/list/200a01?init,
308,도시철도 음식점,1호선,뚜레쥬르 부산대푸르지오점,출처: (사)부산장애인여가활동지원협회(T:051-783-8308) 홈페이지:www.wheelbusan.or.kr,"입식테이블,음식점,이용가능시설,자동문",http://www.wheelbusan.or.kr/board/list/200a01?init,
309,도시철도 음식점,1호선,마당쇠돼지갈비 부산대점,출처: (사)부산장애인여가활동지원협회(T:051-783-8308) 홈페이지:www.wheelbusan.or.kr,"자동문,이용가능시설,음식점,입식테이블",http://www.wheelbusan.or.kr/board/list/200a01?init,
310,도시철도 음식점,1호선,맥도날드 부산구서DT점,출처: (사)부산장애인여가활동지원협회(T:051-783-8308) 홈페이지:www.wheelbusan.or.kr,"입식테이블,음식점,이용가능시설",http://www.wheelbusan.or.kr/board/list/200a01?init,
311,도시철도 음식점,1호선,롯데리아 부산터미널1호점,출처: (사)부산장애인여가활동지원협회(T:051-783-8308) 홈페이지:www.wheelbusan.or.kr,"입식테이블,음식점,이용가능시설,장애인전용주차구역,엘리베이터,장애인화장실",http://www.wheelbusan.or.kr/board/list/200a01?init,
312,도시철도 음식점,1호선,아르고,출처: (사)부산장애인여가활동지원협회(T:051-783-8308) 홈페이지:www.wheelbusan.or.kr,"입식테이블,음식점,이용가능시설,장애인전용주차구역,엘리베이터,장애인화장실",http://www.wheelbusan.or.kr/board/list/200a01?init,
313,도시철도 음식점,1호선,철마환성암소원,출처: (사)부산장애인여가활동지원협회(T:051-783-8308) 홈페이지:www.wheelbusan.or.kr,"입식테이블,음식점,경사로,이용가능시설,자동문",http://www.wheelbusan.or.kr/board/list/200a01?init,
314,도시철도 음식점,1호선,석정,출처: (사)부산장애인여가활동지원협회(T:051-783-8308) 홈페이지:www.wheelbusan.or.kr,"입식테이블,음식점,이용가능시설",http://www.wheelbusan.or.kr/board/list/200a01?init,
315,도시철도 음식점,1호선,명장허짜장,출처: (사)부산장애인여가활동지원협회(T:051-783-8308) 홈페이지:www.wheelbusan.or.kr,"음식점,경사로,이용가능시설,입식테이블",http://www.wheelbusan.or.kr/board/list/200a01?init,
316,도시철도 음식점,1호선,통뼈감자탕 구서점,출처: (사)부산장애인여가활동지원협회(T:051-783-8308) 홈페이지:www.wheelbusan.or.kr,"음식점,경사로,이용가능시설,입식테이블",http://www.wheelbusan.or.kr/board/list/200a01?init,
317,도시철도 음식점,1호선,파스쿠찌 부산종합터미널점,출처: (사)부산장애인여가활동지원협회(T:051-783-8308) 홈페이지:www.wheelbusan.or.kr,"엘리베이터,장애인화장실,음식점,이용가능시설,장애인전용주차구역,입식테이블",http://www.wheelbusan.or.kr/board/list/200a01?init,
318,도시철도 음식점,1호선,가족명가숯불갈비,출처: (사)부산장애인여가활동지원협회(T:051-783-8308) 홈페이지:www.wheelbusan.or.kr,"경사로,이용가능시설,음식점",http://www.wheelbusan.or.kr/board/list/200a01?init,
319,도시철도 음식점,1호선,충무할매김밥,출처: (사)부산장애인여가활동지원협회(T:051-783-8308) 홈페이지:www.wheelbusan.or.kr,"음식점,이용가능시설,입식테이블",http://www.wheelbusan.or.kr/board/list/200a01?init,
320,관광지 음식점,영도대교/남포동/광복동,용호동할매팥빙수 남포1호점,출처: (사)부산장애인여가활동지원협회(T:051-783-8308) 홈페이지:www.wheelbusan.or.kr,"경사로,이용가능시설,입식테이블,음식점",http://www.wheelbusan.or.kr/board/list/400a02?init,
321,관광지 음식점,기타관광지,대통령수육국밥,출처: (사)부산장애인여가활동지원협회(T:051-783-8308) 홈페이지:www.wheelbusan.or.kr,"입식테이블,음식점,이용가능시설,엘리베이터",http://www.wheelbusan.or.kr/board/list/400a02?init,
322,관광지 음식점,기타관광지,청국장과보리밥,출처: (사)부산장애인여가활동지원협회(T:051-783-8308) 홈페이지:www.wheelbusan.or.kr,"입식테이블,음식점,이용가능시설,자동문,엘리베이터",http://www.wheelbusan.or.kr/board/list/400a02?init,
323,관광지 음식점,기타관광지,돈가스시,출처: (사)부산장애인여가활동지원협회(T:051-783-8308) 홈페이지:www.wheelbusan.or.kr,"입식테이블,음식점,이용가능시설,자동문",http://www.wheelbusan.or.kr/board/list/400a02?init,
324,관광지 음식점,기타관광지,홉스피제리아,출처: (사)부산장애인여가활동지원협회(T:051-783-8308) 홈페이지:www.wheelbusan.or.kr,"엘리베이터,이용가능시설,음식점,입식테이블",http://www.wheelbusan.or.kr/board/list/400a02?init,
325,관광지 음식점,기타관광지,코코샤브 센텀점,출처: (사)부산장애인여가활동지원협회(T:051-783-8308) 홈페이지:www.wheelbusan.or.kr,"입식테이블,음식점,이용가능시설,엘리베이터",http://www.wheelbusan.or.kr/board/list/400a02?init,
326,관광지 음식점,기타관광지,피자헛 부산센텀점,출처: (사)부산장애인여가활동지원협회(T:051-783-8308) 홈페이지:www.wheelbusan.or.kr,"엘리베이터,입식테이블,음식점,이용가능시설,자동문",http://www.wheelbusan.or.kr/board/list/400a02?init,
327,관광지 음식점,청사포/다릿돌전망대,디에이블 달맞이점,출처: (사)부산장애인여가활동지원협회(T:051-783-8308) 홈페이지:www.wheelbusan.or.kr,"입식테이블,음식점,이용가능시설,자동문",http://www.wheelbusan.or.kr/board/list/400a02?init,
328,관광지 음식점,영도대교/남포동/광복동,커피나무,출처: (사)부산장애인여가활동지원협회(T:051-783-8308) 홈페이지:www.wheelbusan.or.kr,"입식테이블,음식점,경사로,이용가능시설",http://www.wheelbusan.or.kr/board/list/400a02?init,
329,관광지 음식점,영도대교/남포동/광복동,큐차돌박이전문점,출처: (사)부산장애인여가활동지원협회(T:051-783-8308) 홈페이지:www.wheelbusan.or.kr,"이용가능시설,입식테이블,음식점,경사로",http://www.wheelbusan.or.kr/board/list/400a02?init,
330,관광지 음식점,영도대교/남포동/광복동,제일식당,출처: (사)부산장애인여가활동지원협회(T:051-783-8308) 홈페이지:www.wheelbusan.or.kr,"입식테이블,음식점,경사로,이용가능시설,자동문",http://www.wheelbusan.or.kr/board/list/400a02?init,
331,관광지 음식점,영도대교/남포동/광복동,다래분식,출처: (사)부산장애인여가활동지원협회(T:051-783-8308) 홈페이지:www.wheelbusan.or.kr,"음식점,경사로,이용가능시설,입식테이블",http://www.wheelbusan.or.kr/board/list/400a02?init,
332,관광지 음식점,영도대교/남포동/광복동,달인거인통닭,출처: (사)부산장애인여가활동지원협회(T:051-783-8308) 홈페이지:www.wheelbusan.or.kr,"입식테이블,음식점,이용가능시설",http://www.wheelbusan.or.kr/board/list/400a02?init,
